order_id,customer_id,product_id,channel_id,order_date,quantity,unit_price,total_amount,order_status,delivery_date
ORD-12212,CUST-0487,PROD-102,CH-02,2023-01-17,5,3124.58,15622.9,completed,2023-01-26
ORD-12213,CUST-0142,PROD-112,CH-02,2023-07-27,1,3413.06,3413.06,completed,2023-08-03
ORD-12214,CUST-0084,PROD-108,CH-01,2021-01-08,1,2898.12,2898.12,completed,2021-01-16
ORD-12215,CUST-0180,PROD-110,CH-02,2023-04-07,2,2635.02,5270.04,completed,2023-04-12
ORD-12216,CUST-0256,PROD-105,CH-01,2023-05-03,1,3221.29,3221.29,completed,2023-05-11
ORD-12217,CUST-0434,PROD-107,CH-02,2022-03-31,3,3718.81,11156.43,completed,2022-04-07
ORD-12218,CUST-0008,PROD-140,CH-01,2022-03-14,2,1752.42,3504.84,completed,2022-03-18
ORD-12219,CUST-0038,PROD-106,CH-01,2021-06-05,1,3605.58,3605.58,cancelled,
ORD-12220,CUST-0311,PROD-105,CH-01,2022-02-23,2,3221.29,6442.58,refunded,2022-03-02
ORD-12221,CUST-0019,PROD-110,CH-03,2022-09-02,1,2635.02,2635.02,completed,2022-09-10
ORD-12222,CUST-0403,PROD-113,CH-01,2021-08-06,1,2239.31,2239.31,completed,2021-08-14
ORD-12223,CUST-0115,PROD-106,CH-01,2021-08-25,2,3605.58,7211.16,refunded,2021-08-31
ORD-12224,CUST-0302,PROD-113,CH-03,2022-12-28,1,2239.31,2239.31,completed,2022-12-30
ORD-12225,CUST-0292,PROD-113,CH-02,2022-12-05,1,2239.31,2239.31,completed,2022-12-10
ORD-12226,CUST-0354,PROD-106,CH-02,2022-12-16,1,3605.58,3605.58,completed,2022-12-21
ORD-12227,CUST-0487,PROD-135,CH-01,2023-01-25,1,1649.8,1649.8,completed,2023-01-28
ORD-12228,CUST-0374,PROD-110,CH-01,2023-10-28,1,2635.02,2635.02,completed,2023-10-31
ORD-12229,CUST-0388,PROD-138,CH-01,2023-01-29,2,1695.68,3391.36,completed,2023-02-06
ORD-12230,CUST-0068,PROD-150,CH-01,2021-11-16,3,583.16,1749.48,completed,2021-11-22
ORD-12231,CUST-0360,PROD-124,CH-01,2022-08-12,5,2616.01,13080.05,completed,2022-08-14
ORD-12232,CUST-0475,PROD-155,CH-01,2021-01-28,3,469.35,1408.05,completed,2021-02-06
ORD-12233,CUST-0260,PROD-104,CH-01,2022-04-19,2,2837.12,5674.24,completed,2022-04-27
ORD-12234,CUST-0342,PROD-104,CH-01,2022-11-25,4,2837.12,11348.48,completed,2022-11-28
ORD-12235,CUST-0143,PROD-104,CH-02,2022-10-02,2,2837.12,5674.24,pending,
ORD-12236,CUST-0126,PROD-138,CH-02,2022-10-21,2,1695.68,3391.36,refunded,2022-10-26
ORD-12237,CUST-0474,PROD-109,CH-01,2021-06-25,1,2552.17,2552.17,refunded,2021-07-01
ORD-12238,CUST-0162,PROD-101,CH-02,2022-07-12,1,2062.47,2062.47,completed,2022-07-15
ORD-12239,CUST-0393,PROD-114,CH-03,2021-03-26,1,3231.42,3231.42,completed,2021-04-01
ORD-12240,CUST-0312,PROD-107,CH-01,2022-09-06,2,3718.81,7437.62,pending,
ORD-12241,CUST-0344,PROD-101,CH-01,2023-02-26,3,2062.47,6187.41,completed,2023-02-28
ORD-12242,CUST-0152,PROD-101,CH-02,2023-03-01,1,2062.47,2062.47,completed,2023-03-06
ORD-12243,CUST-0044,PROD-111,CH-01,2023-03-15,1,3494.37,3494.37,pending,
ORD-12244,CUST-0038,PROD-106,CH-01,2021-04-03,1,3605.58,3605.58,refunded,2021-04-08
ORD-12245,CUST-0318,PROD-101,CH-03,2023-08-08,3,2062.47,6187.41,completed,2023-08-12
ORD-12246,CUST-0105,PROD-128,CH-02,2023-09-26,1,2085.07,2085.07,completed,2023-09-28
ORD-12247,CUST-0483,PROD-138,CH-01,2021-02-15,1,1695.68,1695.68,completed,2021-02-23
ORD-12248,CUST-0268,PROD-126,CH-03,2023-10-07,2,2119.57,4239.14,pending,
ORD-12249,CUST-0223,PROD-122,CH-02,2023-07-21,2,2788.03,5576.06,completed,2023-07-26
ORD-12250,CUST-0124,PROD-111,CH-01,2021-08-01,1,3494.37,3494.37,completed,2021-08-09
ORD-12251,CUST-0305,PROD-108,CH-01,2021-06-20,3,2898.12,8694.36,completed,2021-06-23
ORD-12252,CUST-0089,PROD-106,CH-01,2021-01-01,2,3605.58,7211.16,completed,2021-01-06
ORD-12253,CUST-0159,PROD-128,CH-02,2023-08-26,1,2085.07,2085.07,completed,2023-08-31
ORD-12254,CUST-0374,PROD-126,CH-01,2022-01-11,2,2119.57,4239.14,cancelled,
ORD-12255,CUST-0266,PROD-103,CH-02,2022-05-22,1,3714.61,3714.61,completed,2022-05-31
ORD-12256,CUST-0258,PROD-107,CH-02,2022-02-05,4,3718.81,14875.24,completed,2022-02-09
ORD-12257,CUST-0092,PROD-104,CH-03,2021-01-05,2,2837.12,5674.24,completed,2021-01-10
ORD-12258,CUST-0350,PROD-142,CH-02,2023-04-12,1,1585.41,1585.41,completed,2023-04-15
ORD-12259,CUST-0041,PROD-101,CH-01,2022-05-08,1,2062.47,2062.47,completed,2022-05-13
ORD-12260,CUST-0027,PROD-137,CH-01,2022-07-24,3,1872.15,5616.45,completed,2022-07-26
ORD-12261,CUST-0358,PROD-106,CH-02,2023-12-20,2,3605.58,7211.16,completed,2023-12-28
ORD-12262,CUST-0350,PROD-128,CH-02,2022-07-15,2,2085.07,4170.14,completed,2022-07-18
ORD-12263,CUST-0485,PROD-112,CH-01,2021-05-18,2,3413.06,6826.12,completed,2021-05-22
ORD-12264,CUST-0162,PROD-107,CH-01,2022-01-07,1,3718.81,3718.81,completed,2022-01-09
ORD-12265,CUST-0037,PROD-104,CH-02,2023-04-04,1,2837.12,2837.12,completed,2023-04-13
ORD-12266,CUST-0030,PROD-129,CH-01,2021-10-09,1,2312.12,2312.12,completed,2021-10-15
ORD-12267,CUST-0485,PROD-129,CH-01,2021-02-19,1,2312.12,2312.12,cancelled,
ORD-12268,CUST-0027,PROD-111,CH-02,2021-01-03,3,3494.37,10483.11,completed,2021-01-09
ORD-12269,CUST-0014,PROD-123,CH-02,2022-08-16,1,1828.62,1828.62,completed,2022-08-21
ORD-12270,CUST-0071,PROD-111,CH-02,2023-05-16,1,3494.37,3494.37,completed,2023-05-22
ORD-12271,CUST-0379,PROD-133,CH-01,2023-06-16,3,1042.17,3126.51,completed,2023-06-19
ORD-12272,CUST-0185,PROD-117,CH-01,2023-12-28,3,2591.06,7773.18,completed,
ORD-12273,CUST-0060,PROD-131,CH-02,2021-01-07,2,2870.03,5740.06,completed,2021-01-09
ORD-12274,CUST-0262,PROD-105,CH-01,2021-12-23,1,3221.29,3221.29,refunded,2022-01-01
ORD-12275,CUST-0023,PROD-153,CH-01,2021-01-26,1,920.02,920.02,cancelled,
ORD-12276,CUST-0260,PROD-151,CH-01,2023-06-17,2,694.05,1388.1,completed,2023-06-20
ORD-12277,CUST-0365,PROD-152,CH-01,2023-04-12,2,1194.35,2388.7,pending,
ORD-12278,CUST-0402,PROD-144,CH-01,2022-12-30,1,1202.67,1202.67,completed,2023-01-04
ORD-12279,CUST-0375,PROD-106,CH-02,2022-10-31,2,3605.58,7211.16,completed,2022-11-03
ORD-12280,CUST-0115,PROD-103,CH-01,2022-08-08,1,3714.61,3714.61,completed,2022-08-17
ORD-12281,CUST-0072,PROD-107,CH-03,2023-05-04,1,3718.81,3718.81,completed,2023-05-12
ORD-12282,CUST-0164,PROD-125,CH-01,2023-03-30,3,2577.58,7732.74,completed,2023-04-06
ORD-12283,CUST-0265,PROD-118,CH-01,2022-12-04,1,1912.21,1912.21,cancelled,
ORD-12284,CUST-0071,PROD-139,CH-02,2021-09-30,3,1168.54,3505.62,completed,2021-10-06
ORD-12285,CUST-0266,PROD-147,CH-02,2022-04-06,2,1334.76,2669.52,completed,2022-04-08
ORD-12286,CUST-0089,PROD-107,CH-01,2022-12-15,1,3718.81,3718.81,completed,2022-12-17
ORD-12287,CUST-0314,PROD-113,CH-02,2021-01-20,1,2239.31,2239.31,completed,2021-01-23
ORD-12288,CUST-0291,PROD-110,CH-01,2021-01-31,1,2635.02,2635.02,completed,2021-02-04
ORD-12289,CUST-0031,PROD-109,CH-03,2022-10-09,1,2552.17,2552.17,completed,2022-10-17
ORD-12290,CUST-0037,PROD-111,CH-01,2023-05-29,2,3494.37,6988.74,completed,2023-06-02
ORD-12291,CUST-0276,PROD-114,CH-03,2021-04-29,5,3231.42,16157.1,refunded,2021-05-07
ORD-12292,CUST-0331,PROD-110,CH-01,2023-04-09,1,2635.02,2635.02,cancelled,
ORD-12293,CUST-0379,PROD-110,CH-03,2021-08-29,3,2635.02,7905.06,cancelled,
ORD-12294,CUST-0068,PROD-102,CH-01,2022-06-10,3,3124.58,9373.74,completed,2022-06-17
ORD-12295,CUST-0449,PROD-138,CH-01,2022-01-25,1,1695.68,1695.68,cancelled,
ORD-12296,CUST-0216,PROD-101,CH-01,2023-06-03,1,2062.47,2062.47,completed,2023-06-06
ORD-12297,CUST-0453,PROD-117,CH-01,2023-11-22,1,2591.06,2591.06,refunded,2023-11-24
ORD-12298,CUST-0034,PROD-103,CH-01,2021-01-03,1,3714.61,3714.61,completed,2021-01-06
ORD-12299,CUST-0257,PROD-103,CH-02,2023-10-02,3,3714.61,11143.83,completed,2023-10-11
ORD-12300,CUST-0374,PROD-107,CH-01,2022-06-06,1,3718.81,3718.81,completed,2022-06-11
ORD-12301,CUST-0123,PROD-114,CH-02,2022-10-30,1,3231.42,3231.42,refunded,2022-11-05
ORD-12302,CUST-0301,PROD-126,CH-02,2021-06-14,4,2119.57,8478.28,completed,2021-06-22
ORD-12303,CUST-0493,PROD-123,CH-01,2021-04-27,3,1828.62,5485.86,cancelled,
ORD-12304,CUST-0106,PROD-107,CH-01,2021-02-24,1,3718.81,3718.81,completed,2021-03-03
ORD-12305,CUST-0080,PROD-140,CH-01,2021-11-30,1,1752.42,1752.42,completed,2021-12-05
ORD-12306,CUST-0280,PROD-118,CH-02,2023-04-05,2,1912.21,3824.42,completed,2023-04-11
ORD-12307,CUST-0302,PROD-142,CH-02,2021-04-23,1,1585.41,1585.41,completed,2021-05-02
ORD-12308,CUST-0072,PROD-127,CH-01,2021-07-13,1,2641.01,2641.01,completed,2021-07-22
ORD-12309,CUST-0172,PROD-111,CH-01,2022-06-20,1,3494.37,3494.37,pending,
ORD-12310,CUST-0382,PROD-141,CH-02,2021-03-17,2,1788.8,3577.6,completed,2021-03-21
ORD-12311,CUST-0060,PROD-143,CH-01,2022-03-31,2,2100.35,4200.7,completed,2022-04-03
ORD-12312,CUST-0382,PROD-130,CH-01,2022-01-13,3,1868.22,5604.66,cancelled,
ORD-12313,CUST-0033,PROD-113,CH-01,2023-06-06,2,2239.31,4478.62,completed,2023-06-09
ORD-12314,CUST-0028,PROD-114,CH-01,2022-04-23,2,3231.42,6462.84,pending,
ORD-12315,CUST-0143,PROD-153,CH-01,2021-12-24,3,920.02,2760.06,cancelled,
ORD-12316,CUST-0027,PROD-107,CH-01,2022-08-23,4,3718.81,14875.24,pending,
ORD-12317,CUST-0399,PROD-112,CH-01,2021-10-23,2,3413.06,6826.12,completed,2021-10-31
ORD-12318,CUST-0350,PROD-133,CH-02,2023-10-07,1,1042.17,1042.17,cancelled,
ORD-12319,CUST-0402,PROD-133,CH-01,2021-12-02,1,1042.17,1042.17,completed,2021-12-08
ORD-12320,CUST-0342,PROD-108,CH-02,2023-08-11,2,2898.12,5796.24,completed,2023-08-13
ORD-12321,CUST-0354,PROD-104,CH-02,2022-10-19,1,2837.12,2837.12,cancelled,
ORD-12322,CUST-0369,PROD-144,CH-02,2022-07-13,1,1202.67,1202.67,cancelled,
ORD-12323,CUST-0234,PROD-116,CH-02,2023-09-02,1,1866.98,1866.98,completed,2023-09-10
ORD-12324,CUST-0217,PROD-109,CH-01,2022-12-28,1,2552.17,2552.17,completed,2023-01-03
ORD-12325,CUST-0357,PROD-149,CH-01,2023-02-27,1,1190.52,1190.52,completed,2023-03-08
ORD-12326,CUST-0447,PROD-132,CH-01,2022-09-15,5,1633.99,8169.95,completed,2022-09-24
ORD-12327,CUST-0128,PROD-117,CH-02,2021-12-25,2,2591.06,5182.12,refunded,2021-12-28
ORD-12328,CUST-0128,PROD-105,CH-01,2023-06-19,1,3221.29,3221.29,completed,2023-06-28
ORD-12329,CUST-0275,PROD-130,CH-02,2023-02-21,2,1868.22,3736.44,completed,2023-02-27
ORD-12330,CUST-0189,PROD-127,CH-01,2022-07-08,3,2641.01,7923.03,completed,2022-07-11
ORD-12331,CUST-0028,PROD-150,CH-03,2022-05-10,1,583.16,583.16,completed,2022-05-17
ORD-12332,CUST-0187,PROD-113,CH-02,2023-05-23,1,2239.31,2239.31,completed,2023-05-27
ORD-12333,CUST-0255,PROD-127,CH-01,2022-07-01,2,2641.01,5282.02,pending,
ORD-12334,CUST-0338,PROD-150,CH-01,2021-08-05,1,583.16,583.16,completed,2021-08-08
ORD-12335,CUST-0311,PROD-128,CH-02,2023-04-19,2,2085.07,4170.14,completed,2023-04-22
ORD-12336,CUST-0480,PROD-101,CH-03,2021-10-18,4,2062.47,8249.88,completed,2021-10-22
ORD-12337,CUST-0292,PROD-123,CH-01,2023-06-11,1,1828.62,1828.62,completed,2023-06-19
ORD-12338,CUST-0322,PROD-101,CH-02,2023-09-26,2,2062.47,4124.94,completed,2023-10-03
ORD-12339,CUST-0086,PROD-103,CH-01,2023-03-10,2,3714.61,7429.22,completed,2023-03-12
ORD-12340,CUST-0189,PROD-111,CH-02,2023-04-10,1,3494.37,3494.37,completed,2023-04-13
ORD-12341,CUST-0293,PROD-124,CH-01,2021-05-04,1,2616.01,2616.01,completed,2021-05-08
ORD-12342,CUST-0206,PROD-129,CH-03,2023-06-28,5,2312.12,11560.6,completed,2023-07-03
ORD-12343,CUST-0403,PROD-108,CH-01,2023-02-11,2,2898.12,5796.24,completed,2023-02-14
ORD-12344,CUST-0165,PROD-106,CH-02,2023-06-30,1,3605.58,3605.58,cancelled,
ORD-12345,CUST-0305,PROD-112,CH-01,2021-05-16,2,3413.06,6826.12,cancelled,
ORD-12346,CUST-0180,PROD-150,CH-02,2022-01-07,1,583.16,583.16,completed,2022-01-15
ORD-12347,CUST-0382,PROD-104,CH-01,2021-05-19,4,2837.12,11348.48,completed,2021-05-27
ORD-12348,CUST-0411,PROD-103,CH-01,2022-08-28,2,3714.61,7429.22,cancelled,
ORD-12349,CUST-0275,PROD-114,CH-01,2021-01-05,3,3231.42,9694.26,completed,2021-01-13
ORD-12350,CUST-0215,PROD-114,CH-02,2021-03-26,3,3231.42,9694.26,completed,2021-04-02
ORD-12351,CUST-0097,PROD-103,CH-02,2023-07-06,1,3714.61,3714.61,completed,2023-07-13
ORD-12352,CUST-0089,PROD-110,CH-03,2022-01-09,1,2635.02,2635.02,completed,2022-01-11
ORD-12353,CUST-0072,PROD-103,CH-02,2022-12-23,1,3714.61,3714.61,pending,
ORD-12354,CUST-0480,PROD-119,CH-01,2021-01-19,3,2695.51,8086.53,completed,2021-01-27
ORD-12355,CUST-0496,PROD-104,CH-01,2022-03-08,1,2837.12,2837.12,completed,2022-03-16
ORD-12356,CUST-0403,PROD-135,CH-01,2023-05-20,1,1649.8,1649.8,completed,2023-05-29
ORD-12357,CUST-0191,PROD-113,CH-01,2023-11-09,1,2239.31,2239.31,completed,2023-11-15
ORD-12358,CUST-0021,PROD-132,CH-01,2022-03-08,5,1633.99,8169.95,cancelled,
ORD-12359,CUST-0178,PROD-104,CH-01,2023-01-02,1,2837.12,2837.12,pending,
ORD-12360,CUST-0474,PROD-113,CH-01,2021-10-04,1,2239.31,2239.31,completed,2021-10-07
ORD-12361,CUST-0029,PROD-107,CH-01,2021-10-03,1,3718.81,3718.81,completed,2021-10-08
ORD-12362,CUST-0327,PROD-103,CH-02,2022-09-27,3,3714.61,11143.83,completed,2022-09-29
ORD-12363,CUST-0138,PROD-141,CH-01,2022-03-19,4,1788.8,7155.2,completed,2022-03-21
ORD-12364,CUST-0256,PROD-151,CH-01,2022-08-29,2,694.05,1388.1,completed,2022-09-07
ORD-12365,CUST-0268,PROD-117,CH-03,2023-04-06,1,2591.06,2591.06,completed,2023-04-13
ORD-12366,CUST-0043,PROD-124,CH-03,2022-07-19,2,2616.01,5232.02,completed,2022-07-24
ORD-12367,CUST-0365,PROD-154,CH-03,2021-01-14,3,998.62,2995.86,completed,2021-01-22
ORD-12368,CUST-0165,PROD-105,CH-02,2023-06-16,1,3221.29,3221.29,completed,2023-06-19
ORD-12369,CUST-0045,PROD-113,CH-01,2022-06-17,3,2239.31,6717.93,completed,2022-06-22
ORD-12370,CUST-0301,PROD-113,CH-01,2023-02-22,4,2239.31,8957.24,completed,2023-02-28
ORD-12371,CUST-0427,PROD-120,CH-02,2021-03-31,1,1732.27,1732.27,completed,2021-04-07
ORD-12372,CUST-0133,PROD-136,CH-02,2021-07-05,3,1227.29,3681.87,pending,
ORD-12373,CUST-0407,PROD-106,CH-01,2021-05-09,2,3605.58,7211.16,completed,2021-05-15
ORD-12374,CUST-0308,PROD-102,CH-02,2021-02-25,3,3124.58,9373.74,completed,2021-03-04
ORD-12375,CUST-0006,PROD-107,CH-01,2022-04-29,2,3718.81,7437.62,cancelled,
ORD-12376,CUST-0028,PROD-125,CH-02,2021-02-11,2,2577.58,5155.16,completed,2021-02-16
ORD-12377,CUST-0497,PROD-152,CH-01,2021-06-05,2,1194.35,2388.7,completed,2021-06-08
ORD-12378,CUST-0021,PROD-121,CH-01,2021-02-15,3,2039.76,6119.28,completed,2021-02-19
ORD-12379,CUST-0395,PROD-142,CH-01,2021-05-23,1,1585.41,1585.41,completed,2021-06-01
ORD-12380,CUST-0178,PROD-105,CH-01,2021-05-29,2,3221.29,6442.58,completed,2021-06-03
ORD-12381,CUST-0316,PROD-124,CH-01,2021-06-25,4,2616.01,10464.04,completed,2021-06-29
ORD-12382,CUST-0458,PROD-141,CH-01,2021-11-06,4,1788.8,7155.2,pending,
ORD-12383,CUST-0386,PROD-129,CH-01,2022-03-20,1,2312.12,2312.12,pending,
ORD-12384,CUST-0318,PROD-121,CH-01,2022-02-02,1,2039.76,2039.76,completed,2022-02-06
ORD-12385,CUST-0291,PROD-108,CH-01,2022-07-30,1,2898.12,2898.12,completed,2022-08-01
ORD-12386,CUST-0090,PROD-103,CH-01,2021-01-21,1,3714.61,3714.61,completed,2021-01-25
ORD-12387,CUST-0159,PROD-105,CH-01,2021-02-28,5,3221.29,16106.45,completed,2021-03-02
ORD-12388,CUST-0165,PROD-113,CH-01,2022-01-04,1,2239.31,2239.31,cancelled,
ORD-12389,CUST-0256,PROD-155,CH-01,2021-09-07,2,469.35,938.7,cancelled,
ORD-12390,CUST-0197,PROD-112,CH-02,2022-05-09,1,3413.06,3413.06,completed,2022-05-18
ORD-12391,CUST-0234,PROD-113,CH-01,2021-06-15,2,2239.31,4478.62,completed,2021-06-17
ORD-12392,CUST-0316,PROD-110,CH-01,2023-03-08,4,2635.02,10540.08,completed,2023-03-12
ORD-12393,CUST-0318,PROD-105,CH-02,2021-05-02,1,3221.29,3221.29,completed,2021-05-08
ORD-12394,CUST-0234,PROD-146,CH-02,2023-03-09,1,1869.39,1869.39,refunded,2023-03-12
ORD-12395,CUST-0188,PROD-105,CH-01,2022-05-20,1,3221.29,3221.29,completed,2022-05-24
ORD-12396,CUST-0365,PROD-110,CH-02,2023-06-04,3,2635.02,7905.06,completed,2023-06-08
ORD-12397,CUST-0484,PROD-132,CH-01,2021-06-26,1,1633.99,1633.99,refunded,2021-06-30
ORD-12398,CUST-0284,PROD-111,CH-02,2021-08-02,1,3494.37,3494.37,completed,2021-08-04
ORD-12399,CUST-0053,PROD-140,CH-01,2022-09-16,2,1752.42,3504.84,completed,2022-09-20
ORD-12400,CUST-0255,PROD-139,CH-01,2022-01-28,2,1168.54,2337.08,completed,2022-02-04
ORD-12401,CUST-0262,PROD-103,CH-01,2021-12-09,1,3714.61,3714.61,cancelled,
ORD-12402,CUST-0327,PROD-145,CH-02,2022-05-13,3,2094.18,6282.54,completed,2022-05-17
ORD-12403,CUST-0413,PROD-141,CH-01,2021-10-12,3,1788.8,5366.4,completed,2021-10-15
ORD-12404,CUST-0023,PROD-114,CH-01,2022-02-01,1,3231.42,3231.42,cancelled,
ORD-12405,CUST-0342,PROD-112,CH-01,2023-11-04,2,3413.06,6826.12,completed,2023-11-12
ORD-12406,CUST-0258,PROD-146,CH-02,2023-12-23,4,1869.39,7477.56,completed,2023-12-31
ORD-12407,CUST-0133,PROD-148,CH-02,2021-09-23,2,1847.98,3695.96,refunded,2021-10-02
ORD-12408,CUST-0028,PROD-102,CH-01,2022-01-30,1,3124.58,3124.58,completed,2022-02-08
ORD-12409,CUST-0040,PROD-102,CH-01,2021-09-27,1,3124.58,3124.58,completed,2021-09-30
ORD-12410,CUST-0008,PROD-105,CH-01,2023-12-02,1,3221.29,3221.29,completed,2023-12-06
ORD-12411,CUST-0365,PROD-107,CH-01,2021-03-20,1,3718.81,3718.81,completed,2021-03-25
ORD-12412,CUST-0464,PROD-107,CH-03,2022-02-15,2,3718.81,7437.62,completed,2022-02-21
ORD-12413,CUST-0387,PROD-107,CH-01,2022-07-23,1,3718.81,3718.81,completed,2022-07-27
ORD-12414,CUST-0365,PROD-150,CH-02,2021-04-30,1,583.16,583.16,completed,2021-05-04
ORD-12415,CUST-0449,PROD-106,CH-03,2021-05-26,1,3605.58,3605.58,completed,2021-05-30
ORD-12416,CUST-0014,PROD-115,CH-01,2023-07-13,1,2616.8,2616.8,pending,
ORD-12417,CUST-0071,PROD-103,CH-01,2021-08-06,2,3714.61,7429.22,completed,2021-08-12
ORD-12418,CUST-0053,PROD-127,CH-03,2023-03-09,1,2641.01,2641.01,cancelled,
ORD-12419,CUST-0308,PROD-155,CH-02,2022-06-25,3,469.35,1408.05,refunded,2022-06-28
ORD-12420,CUST-0127,PROD-124,CH-01,2022-03-04,3,2616.01,7848.03,completed,2022-03-12
ORD-12421,CUST-0261,PROD-106,CH-02,2022-08-27,2,3605.58,7211.16,refunded,2022-09-05
ORD-12422,CUST-0058,PROD-124,CH-01,2021-07-16,2,2616.01,5232.02,completed,2021-07-25
ORD-12423,CUST-0162,PROD-122,CH-02,2023-03-04,1,2788.03,2788.03,completed,2023-03-11
ORD-12424,CUST-0271,PROD-153,CH-03,2021-11-19,1,920.02,920.02,completed,2021-11-27
ORD-12425,CUST-0338,PROD-126,CH-01,2021-09-09,2,2119.57,4239.14,completed,2021-09-15
ORD-12426,CUST-0480,PROD-124,CH-01,2023-01-12,5,2616.01,13080.05,completed,2023-01-17
ORD-12427,CUST-0305,PROD-113,CH-01,2023-11-01,3,2239.31,6717.93,cancelled,
ORD-12428,CUST-0435,PROD-132,CH-02,2021-03-29,1,1633.99,1633.99,completed,2021-04-02
ORD-12429,CUST-0162,PROD-101,CH-03,2023-03-29,1,2062.47,2062.47,completed,2023-03-31
ORD-12430,CUST-0061,PROD-150,CH-01,2021-02-26,2,583.16,1166.32,completed,2021-02-28
ORD-12431,CUST-0387,PROD-123,CH-01,2022-04-24,1,1828.62,1828.62,completed,2022-04-30
ORD-12432,CUST-0262,PROD-105,CH-01,2023-07-10,2,3221.29,6442.58,cancelled,
ORD-12433,CUST-0053,PROD-132,CH-01,2022-08-05,2,1633.99,3267.98,completed,2022-08-08
ORD-12434,CUST-0029,PROD-104,CH-01,2023-01-15,2,2837.12,5674.24,completed,2023-01-21
ORD-12435,CUST-0413,PROD-103,CH-01,2023-11-21,2,3714.61,7429.22,completed,2023-11-24
ORD-12436,CUST-0401,PROD-126,CH-02,2022-06-08,3,2119.57,6358.71,completed,2022-06-15
ORD-12437,CUST-0187,PROD-112,CH-01,2022-11-24,1,3413.06,3413.06,completed,2022-12-01
ORD-12438,CUST-0269,PROD-110,CH-01,2023-12-26,1,2635.02,2635.02,completed,2023-12-30
ORD-12439,CUST-0391,PROD-153,CH-01,2022-08-06,1,920.02,920.02,completed,2022-08-09
ORD-12440,CUST-0142,PROD-114,CH-02,2022-11-12,1,3231.42,3231.42,cancelled,
ORD-12441,CUST-0316,PROD-102,CH-03,2022-12-30,1,3124.58,3124.58,completed,2023-01-04
ORD-12442,CUST-0199,PROD-104,CH-01,2021-02-09,1,2837.12,2837.12,refunded,2021-02-14
ORD-12443,CUST-0419,PROD-104,CH-01,2022-06-30,1,2837.12,2837.12,completed,2022-07-04
ORD-12444,CUST-0019,PROD-129,CH-03,2021-07-15,1,2312.12,2312.12,completed,2021-07-19
ORD-12445,CUST-0483,PROD-120,CH-03,2021-01-19,1,1732.27,1732.27,completed,2021-01-27
ORD-12446,CUST-0374,PROD-106,CH-01,2023-03-19,1,3605.58,3605.58,completed,2023-03-25
ORD-12447,CUST-0185,PROD-106,CH-03,2022-12-17,5,3605.58,18027.9,completed,2022-12-23
ORD-12448,CUST-0131,PROD-103,CH-03,2022-02-02,1,3714.61,3714.61,cancelled,
ORD-12449,CUST-0029,PROD-130,CH-02,2022-06-10,3,1868.22,5604.66,completed,2022-06-16
ORD-12450,CUST-0312,PROD-103,CH-01,2022-06-04,1,3714.61,3714.61,completed,2022-06-07
ORD-12451,CUST-0045,PROD-130,CH-01,2022-06-03,2,1868.22,3736.44,completed,2022-06-06
ORD-12452,CUST-0291,PROD-141,CH-01,2023-03-16,1,1788.8,1788.8,pending,
ORD-12453,CUST-0128,PROD-133,CH-01,2022-05-02,2,1042.17,2084.34,completed,2022-05-10
ORD-12454,CUST-0276,PROD-128,CH-03,2023-10-09,5,2085.07,10425.35,completed,2023-10-12
ORD-12455,CUST-0086,PROD-139,CH-02,2023-11-06,3,1168.54,3505.62,completed,2023-11-15
ORD-12456,CUST-0164,PROD-129,CH-02,2022-06-20,1,2312.12,2312.12,completed,2022-06-23
ORD-12457,CUST-0325,PROD-134,CH-02,2022-12-26,2,1351.99,2703.98,cancelled,
ORD-12458,CUST-0079,PROD-111,CH-03,2022-03-12,2,3494.37,6988.74,completed,2022-03-18
ORD-12459,CUST-0077,PROD-113,CH-01,2023-11-28,3,2239.31,6717.93,completed,2023-12-04
ORD-12460,CUST-0044,PROD-121,CH-02,2021-02-07,1,2039.76,2039.76,completed,2021-02-11
ORD-12461,CUST-0368,PROD-138,CH-02,2021-03-22,2,1695.68,3391.36,completed,2021-03-29
ORD-12462,CUST-0038,PROD-109,CH-01,2021-06-08,1,2552.17,2552.17,completed,2021-06-14
ORD-12463,CUST-0006,PROD-112,CH-02,2023-05-14,2,3413.06,6826.12,cancelled,
ORD-12464,CUST-0072,PROD-112,CH-01,2023-01-28,1,3413.06,3413.06,cancelled,
ORD-12465,CUST-0165,PROD-137,CH-01,2021-05-25,1,1872.15,1872.15,pending,
ORD-12466,CUST-0483,PROD-147,CH-02,2023-01-07,3,1334.76,4004.28,completed,2023-01-11
ORD-12467,CUST-0405,PROD-112,CH-01,2023-02-12,3,3413.06,10239.18,completed,2023-02-14
ORD-12468,CUST-0370,PROD-152,CH-01,2023-12-23,1,1194.35,1194.35,completed,2023-12-26
ORD-12469,CUST-0068,PROD-129,CH-01,2023-12-22,4,2312.12,9248.48,completed,2023-12-27
ORD-12470,CUST-0363,PROD-155,CH-01,2022-12-19,4,469.35,1877.4,completed,2022-12-21
ORD-12471,CUST-0014,PROD-112,CH-01,2021-05-01,1,3413.06,3413.06,completed,2021-05-09
ORD-12472,CUST-0435,PROD-104,CH-03,2021-01-03,2,2837.12,5674.24,completed,2021-01-11
ORD-12473,CUST-0215,PROD-129,CH-01,2021-02-06,1,2312.12,2312.12,completed,2021-02-09
